Running SLURM prolog script on red294.cluster.local
===============================================================================
Job started on Fri Jun 28 23:28:07 BST 2024
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 753.40 total_steps 88800 fps 352.06
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 721.40 total_steps 90000 fps 351.06
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 721.40 total_steps 91200 fps 351.32
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 721.40 total_steps 92400 fps 351.83
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 721.40 total_steps 93600 fps 345.60
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 721.40 total_steps 94800 fps 350.67
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 692.60 total_steps 96000 fps 350.47
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 692.60 total_steps 97200 fps 350.51
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 684.40 total_steps 98400 fps 348.48
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 680.80 total_steps 99600 fps 348.14
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 697.80 total_steps 100800 fps 344.73
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 697.80 total_steps 102000 fps 347.80
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 699.40 total_steps 103200 fps 341.23
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 648.60 total_steps 104400 fps 346.22
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 681.40 total_steps 105600 fps 332.40
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 665.00 total_steps 106800 fps 347.05
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 659.80 total_steps 108000 fps 344.67
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 667.20 total_steps 109200 fps 343.63
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 670.40 total_steps 110400 fps 346.38
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 679.60 total_steps 111600 fps 345.31
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 676.80 total_steps 112800 fps 343.53
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 676.80 total_steps 114000 fps 331.15
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 707.40 total_steps 115200 fps 342.92
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 699.60 total_steps 116400 fps 344.42
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 684.40 total_steps 117600 fps 344.20
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 689.20 total_steps 118800 fps 344.25
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 688.40 total_steps 120000 fps 342.30
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 697.00 total_steps 121200 fps 342.24
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 697.00 total_steps 122400 fps 346.39
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 704.60 total_steps 123600 fps 342.23
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 651.40 total_steps 124800 fps 329.54
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 648.20 total_steps 126000 fps 340.95
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 600.80 total_steps 127200 fps 341.53
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 638.80 total_steps 128400 fps 336.54
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 642.00 total_steps 129600 fps 341.15
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 632.80 total_steps 130800 fps 341.56
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 632.80 total_steps 132000 fps 342.75
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 632.80 total_steps 133200 fps 344.11
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 604.40 total_steps 134400 fps 334.88
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 604.40 total_steps 135600 fps 342.34
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 640.80 total_steps 136800 fps 336.45
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 657.20 total_steps 138000 fps 337.51
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 657.20 total_steps 139200 fps 340.80
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 657.20 total_steps 140400 fps 342.55
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 675.20 total_steps 141600 fps 336.73
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 679.60 total_steps 142800 fps 337.37
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 676.00 total_steps 144000 fps 337.86
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 680.40 total_steps 145200 fps 323.82
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 682.80 total_steps 146400 fps 331.12
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 697.60 total_steps 147600 fps 330.44
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 701.20 total_steps 148800 fps 334.47
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 702.80 total_steps 150000 fps 335.32
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 716.80 total_steps 151200 fps 331.85
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 716.80 total_steps 152400 fps 338.19
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 711.60 total_steps 153600 fps 334.28
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 721.20 total_steps 154800 fps 324.24
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 722.40 total_steps 156000 fps 331.44
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 722.40 total_steps 157200 fps 334.09
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 722.40 total_steps 158400 fps 331.13
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 730.40 total_steps 159600 fps 328.36
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 730.40 total_steps 160800 fps 332.88
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 716.60 total_steps 162000 fps 326.55
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 713.00 total_steps 163200 fps 329.34
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 690.00 total_steps 164400 fps 319.54
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 690.00 total_steps 165600 fps 330.14
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 720.60 total_steps 166800 fps 321.73
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 720.60 total_steps 168000 fps 330.76
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 763.60 total_steps 169200 fps 327.69
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 775.60 total_steps 170400 fps 326.05
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 761.80 total_steps 171600 fps 324.47
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 793.20 total_steps 172800 fps 254.18
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 792.80 total_steps 174000 fps 314.21
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 791.20 total_steps 175200 fps 323.54
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 802.40 total_steps 176400 fps 323.25
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 766.60 total_steps 177600 fps 323.59
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 761.80 total_steps 178800 fps 322.87
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 758.60 total_steps 180000 fps 318.76
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 769.00 total_steps 181200 fps 321.77
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 762.80 total_steps 182400 fps 323.77
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 769.20 total_steps 183600 fps 315.73
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 768.40 total_steps 184800 fps 323.42
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 768.40 total_steps 186000 fps 317.30
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 783.00 total_steps 187200 fps 321.44
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 819.80 total_steps 188400 fps 321.36
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 809.80 total_steps 189600 fps 325.85
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 809.80 total_steps 190800 fps 327.35
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 781.80 total_steps 192000 fps 322.81
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 787.40 total_steps 193200 fps 321.77
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 782.60 total_steps 194400 fps 322.44
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 785.80 total_steps 195600 fps 323.41
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 788.60 total_steps 196800 fps 322.91
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 747.40 total_steps 198000 fps 320.72
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 812.40 total_steps 199200 fps 322.21
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 791.00 total_steps 200400 fps 321.29
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 791.00 total_steps 201600 fps 324.35
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 773.80 total_steps 202800 fps 308.77
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 776.60 total_steps 204000 fps 322.68
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 819.40 total_steps 205200 fps 320.82
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 817.00 total_steps 206400 fps 323.82
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 805.80 total_steps 207600 fps 321.21
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 798.20 total_steps 208800 fps 323.10
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 798.60 total_steps 210000 fps 322.06
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 789.40 total_steps 211200 fps 321.76
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 783.40 total_steps 212400 fps 319.24
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 759.80 total_steps 213600 fps 322.30
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 766.20 total_steps 214800 fps 322.96
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 787.20 total_steps 216000 fps 320.62
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 772.60 total_steps 217200 fps 323.13
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 752.40 total_steps 218400 fps 323.31
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 739.20 total_steps 219600 fps 320.53
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 706.80 total_steps 220800 fps 322.16
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 704.80 total_steps 222000 fps 312.41
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 691.80 total_steps 223200 fps 321.48
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 688.20 total_steps 224400 fps 318.70
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 693.00 total_steps 225600 fps 324.76
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 699.60 total_steps 226800 fps 321.72
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 709.20 total_steps 228000 fps 327.08
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 711.60 total_steps 229200 fps 323.37
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 700.20 total_steps 230400 fps 324.22
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 700.20 total_steps 231600 fps 314.07
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 715.40 total_steps 232800 fps 325.20
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 705.40 total_steps 234000 fps 325.59
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 724.20 total_steps 235200 fps 323.40
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 713.40 total_steps 236400 fps 325.99
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 687.40 total_steps 237600 fps 324.82
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 692.20 total_steps 238800 fps 324.11
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 712.20 total_steps 240000 fps 324.28
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 722.20 total_steps 241200 fps 316.54
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 720.20 total_steps 242400 fps 322.99
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 756.60 total_steps 243600 fps 328.27
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 773.20 total_steps 244800 fps 324.12
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 772.40 total_steps 246000 fps 324.24
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 715.00 total_steps 247200 fps 326.45
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 750.60 total_steps 248400 fps 325.46
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 750.60 total_steps 249600 fps 324.46
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 758.20 total_steps 250800 fps 321.42
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 754.60 total_steps 252000 fps 325.78
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 759.40 total_steps 253200 fps 326.38
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 788.20 total_steps 254400 fps 324.16
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 788.20 total_steps 255600 fps 324.85
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 823.00 total_steps 256800 fps 325.44
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 844.60 total_steps 258000 fps 324.79
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 839.80 total_steps 259200 fps 324.93
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 846.20 total_steps 260400 fps 326.14
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 880.80 total_steps 261600 fps 311.92
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 880.80 total_steps 262800 fps 317.81
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 934.20 total_steps 264000 fps 323.52
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 954.60 total_steps 265200 fps 323.82
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 960.20 total_steps 266400 fps 326.86
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 967.60 total_steps 267600 fps 325.45
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 947.00 total_steps 268800 fps 325.83
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 954.20 total_steps 270000 fps 323.97
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 947.80 total_steps 271200 fps 319.54
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 957.20 total_steps 272400 fps 324.02
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 953.20 total_steps 273600 fps 324.88
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 930.60 total_steps 274800 fps 323.25
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 960.20 total_steps 276000 fps 325.10
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 994.80 total_steps 277200 fps 323.15
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 968.40 total_steps 278400 fps 323.39
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 981.20 total_steps 279600 fps 324.05
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 950.20 total_steps 280800 fps 303.04
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 948.20 total_steps 282000 fps 322.70
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 961.80 total_steps 283200 fps 324.10
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 972.80 total_steps 284400 fps 325.56
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 966.40 total_steps 285600 fps 326.60
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 948.40 total_steps 286800 fps 324.19
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 997.80 total_steps 288000 fps 322.93
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1012.60 total_steps 289200 fps 326.29
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1052.20 total_steps 290400 fps 312.97
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1093.20 total_steps 291600 fps 324.67
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1108.20 total_steps 292800 fps 325.48
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1061.00 total_steps 294000 fps 325.71
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1056.20 total_steps 295200 fps 326.16
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1036.20 total_steps 296400 fps 322.99
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1094.00 total_steps 297600 fps 324.19
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1072.80 total_steps 298800 fps 322.78
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1108.20 total_steps 300000 fps 318.78
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1138.20 total_steps 301200 fps 323.42
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1125.60 total_steps 302400 fps 313.85
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1192.20 total_steps 303600 fps 320.19
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1199.40 total_steps 304800 fps 325.59
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1249.40 total_steps 306000 fps 321.84
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1209.40 total_steps 307200 fps 322.95
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1219.00 total_steps 308400 fps 321.04
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1195.80 total_steps 309600 fps 320.88
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1184.00 total_steps 310800 fps 325.12
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1215.00 total_steps 312000 fps 322.37
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1229.20 total_steps 313200 fps 323.03
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1258.60 total_steps 314400 fps 324.49
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1281.40 total_steps 315600 fps 325.19
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1285.40 total_steps 316800 fps 323.50
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1326.00 total_steps 318000 fps 323.83
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1298.40 total_steps 319200 fps 308.10
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1323.80 total_steps 320400 fps 321.06
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1323.80 total_steps 321600 fps 326.85
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1325.00 total_steps 322800 fps 325.65
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1341.40 total_steps 324000 fps 320.70
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1383.00 total_steps 325200 fps 326.39
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1433.80 total_steps 326400 fps 322.90
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1414.20 total_steps 327600 fps 326.98
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1382.40 total_steps 328800 fps 320.70
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1388.40 total_steps 330000 fps 326.75
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1350.60 total_steps 331200 fps 325.47
NStep3DQN_fc1_64_game_Phoenix Phoenix avg score 1308.20 total_steps 332400 fps 324.05
