Running SLURM prolog script on red321.cluster.local
===============================================================================
Job started on Fri Jun 28 23:46:53 BST 2024
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 165.00 total_steps 82800 fps 166.43
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 168.00 total_steps 84000 fps 169.97
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 164.00 total_steps 85200 fps 178.05
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 183.00 total_steps 86400 fps 185.61
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 190.00 total_steps 87600 fps 177.49
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 191.00 total_steps 88800 fps 173.35
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 178.00 total_steps 90000 fps 161.93
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 186.50 total_steps 91200 fps 143.80
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 188.50 total_steps 92400 fps 166.22
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 196.50 total_steps 93600 fps 140.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 192.00 total_steps 94800 fps 135.39
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 199.50 total_steps 96000 fps 140.93
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 198.50 total_steps 97200 fps 128.06
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 195.50 total_steps 98400 fps 126.54
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 204.50 total_steps 99600 fps 140.40
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 208.00 total_steps 100800 fps 132.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 221.00 total_steps 102000 fps 127.83
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 205.50 total_steps 103200 fps 93.31
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 223.50 total_steps 104400 fps 130.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 223.00 total_steps 105600 fps 107.44
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 232.50 total_steps 106800 fps 117.28
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 231.50 total_steps 108000 fps 125.70
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 241.00 total_steps 109200 fps 110.73
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 229.00 total_steps 110400 fps 104.26
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 235.00 total_steps 111600 fps 114.30
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 241.00 total_steps 112800 fps 113.27
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 248.00 total_steps 114000 fps 105.62
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 246.50 total_steps 115200 fps 98.43
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 236.00 total_steps 116400 fps 115.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 234.00 total_steps 117600 fps 114.07
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 233.50 total_steps 118800 fps 92.09
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 233.50 total_steps 120000 fps 113.52
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 234.00 total_steps 121200 fps 101.24
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 237.00 total_steps 122400 fps 113.36
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 236.00 total_steps 123600 fps 116.46
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 250.00 total_steps 124800 fps 111.79
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 249.00 total_steps 126000 fps 93.92
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 247.50 total_steps 127200 fps 116.97
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 244.00 total_steps 128400 fps 115.79
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 252.50 total_steps 129600 fps 116.20
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 260.50 total_steps 130800 fps 105.58
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 261.00 total_steps 132000 fps 92.45
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 263.00 total_steps 133200 fps 97.30
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 270.00 total_steps 134400 fps 109.39
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 283.00 total_steps 135600 fps 113.80
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 291.00 total_steps 136800 fps 96.54
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 290.50 total_steps 138000 fps 101.94
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 286.50 total_steps 139200 fps 94.87
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 286.00 total_steps 140400 fps 116.37
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 285.50 total_steps 141600 fps 101.12
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 272.50 total_steps 142800 fps 87.37
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 273.00 total_steps 144000 fps 75.93
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 278.50 total_steps 145200 fps 81.06
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 289.50 total_steps 146400 fps 78.72
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 296.00 total_steps 147600 fps 65.42
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 291.00 total_steps 148800 fps 59.40
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 291.00 total_steps 150000 fps 84.80
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 305.00 total_steps 151200 fps 72.36
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 312.50 total_steps 152400 fps 70.29
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 310.50 total_steps 153600 fps 71.01
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 301.50 total_steps 154800 fps 63.81
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 303.00 total_steps 156000 fps 78.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 318.00 total_steps 157200 fps 80.71
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 330.00 total_steps 158400 fps 86.31
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 342.50 total_steps 159600 fps 87.07
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 354.50 total_steps 160800 fps 78.57
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 363.50 total_steps 162000 fps 78.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 372.50 total_steps 163200 fps 73.65
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 385.50 total_steps 164400 fps 85.18
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 381.50 total_steps 165600 fps 80.82
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 383.00 total_steps 166800 fps 75.77
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 389.50 total_steps 168000 fps 72.52
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 403.50 total_steps 169200 fps 88.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 412.50 total_steps 170400 fps 63.11
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 410.50 total_steps 171600 fps 66.86
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 417.00 total_steps 172800 fps 68.75
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 421.00 total_steps 174000 fps 67.50
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 425.50 total_steps 175200 fps 71.12
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 447.00 total_steps 176400 fps 55.32
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 460.50 total_steps 177600 fps 64.74
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 466.00 total_steps 178800 fps 80.40
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 469.50 total_steps 180000 fps 68.53
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 473.50 total_steps 181200 fps 65.21
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 480.50 total_steps 182400 fps 74.29
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 493.50 total_steps 183600 fps 75.77
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 487.00 total_steps 184800 fps 73.70
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 496.50 total_steps 186000 fps 69.30
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 495.00 total_steps 187200 fps 60.81
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 502.50 total_steps 188400 fps 75.17
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 494.00 total_steps 189600 fps 61.31
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 515.00 total_steps 190800 fps 59.47
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 527.50 total_steps 192000 fps 66.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 534.00 total_steps 193200 fps 63.38
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 540.50 total_steps 194400 fps 67.91
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 555.00 total_steps 195600 fps 64.13
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 544.50 total_steps 196800 fps 64.96
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 546.50 total_steps 198000 fps 69.13
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 560.00 total_steps 199200 fps 47.47
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 565.50 total_steps 200400 fps 56.89
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 578.00 total_steps 201600 fps 76.12
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 583.00 total_steps 202800 fps 65.24
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 595.00 total_steps 204000 fps 63.53
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 589.50 total_steps 205200 fps 69.23
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 573.50 total_steps 206400 fps 63.34
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 579.50 total_steps 207600 fps 69.87
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 569.00 total_steps 208800 fps 62.45
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 567.00 total_steps 210000 fps 79.40
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 569.00 total_steps 211200 fps 68.94
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 561.00 total_steps 212400 fps 67.06
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 576.00 total_steps 213600 fps 78.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 581.50 total_steps 214800 fps 76.26
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 574.50 total_steps 216000 fps 72.89
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 572.00 total_steps 217200 fps 67.57
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 574.50 total_steps 218400 fps 76.40
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 567.00 total_steps 219600 fps 65.57
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 565.00 total_steps 220800 fps 69.37
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 560.00 total_steps 222000 fps 55.40
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 579.00 total_steps 223200 fps 67.20
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 580.00 total_steps 224400 fps 67.73
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 582.50 total_steps 225600 fps 64.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 580.50 total_steps 226800 fps 66.83
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 596.00 total_steps 228000 fps 60.58
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 593.00 total_steps 229200 fps 66.85
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 600.00 total_steps 230400 fps 67.60
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 612.00 total_steps 231600 fps 61.79
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 597.50 total_steps 232800 fps 48.61
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 603.50 total_steps 234000 fps 50.48
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 622.50 total_steps 235200 fps 49.96
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 619.50 total_steps 236400 fps 51.76
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 637.00 total_steps 237600 fps 59.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 637.50 total_steps 238800 fps 71.43
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 652.50 total_steps 240000 fps 73.28
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 650.00 total_steps 241200 fps 76.50
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 663.50 total_steps 242400 fps 66.12
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 661.00 total_steps 243600 fps 59.60
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 671.50 total_steps 244800 fps 64.89
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 663.00 total_steps 246000 fps 59.57
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 666.50 total_steps 247200 fps 59.61
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 667.50 total_steps 248400 fps 68.21
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 678.50 total_steps 249600 fps 80.23
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 690.00 total_steps 250800 fps 69.06
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 690.50 total_steps 252000 fps 75.64
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 687.00 total_steps 253200 fps 77.04
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 692.00 total_steps 254400 fps 69.09
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 668.50 total_steps 255600 fps 66.41
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 661.00 total_steps 256800 fps 63.50
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 660.00 total_steps 258000 fps 61.34
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 653.00 total_steps 259200 fps 72.90
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 635.50 total_steps 260400 fps 65.62
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 615.00 total_steps 261600 fps 60.07
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 611.50 total_steps 262800 fps 58.47
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 608.00 total_steps 264000 fps 74.16
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 583.50 total_steps 265200 fps 71.20
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 582.00 total_steps 266400 fps 79.84
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 560.50 total_steps 267600 fps 78.48
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 571.00 total_steps 268800 fps 71.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 564.00 total_steps 270000 fps 78.89
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 573.00 total_steps 271200 fps 54.95
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 557.00 total_steps 272400 fps 66.79
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 563.50 total_steps 273600 fps 64.91
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 560.00 total_steps 274800 fps 57.36
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 554.00 total_steps 276000 fps 66.57
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 561.50 total_steps 277200 fps 67.38
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 559.00 total_steps 278400 fps 62.73
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 561.00 total_steps 279600 fps 58.53
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 562.50 total_steps 280800 fps 58.07
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 555.50 total_steps 282000 fps 70.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 557.50 total_steps 283200 fps 60.23
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 569.50 total_steps 284400 fps 70.43
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 581.00 total_steps 285600 fps 68.08
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 581.50 total_steps 286800 fps 70.18
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 593.00 total_steps 288000 fps 64.60
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 598.50 total_steps 289200 fps 62.54
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 602.00 total_steps 290400 fps 65.45
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 610.50 total_steps 291600 fps 66.45
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 626.00 total_steps 292800 fps 69.45
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 615.00 total_steps 294000 fps 63.53
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 624.00 total_steps 295200 fps 57.19
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 636.00 total_steps 296400 fps 53.65
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 633.50 total_steps 297600 fps 58.48
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 635.50 total_steps 298800 fps 67.86
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 630.00 total_steps 300000 fps 56.58
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 630.50 total_steps 301200 fps 74.41
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 627.00 total_steps 302400 fps 62.16
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 627.50 total_steps 303600 fps 54.07
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 635.50 total_steps 304800 fps 63.92
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 621.50 total_steps 306000 fps 70.43
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 624.00 total_steps 307200 fps 76.93
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 619.00 total_steps 308400 fps 73.51
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 625.50 total_steps 309600 fps 71.09
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 623.00 total_steps 310800 fps 61.82
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 619.00 total_steps 312000 fps 58.74
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 616.50 total_steps 313200 fps 77.09
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 618.50 total_steps 314400 fps 68.73
NoisyNStep3DQN_update_target_1000_game_Qbert Qbert avg score 608.00 total_steps 315600 fps 60.79
