Running SLURM prolog script on red317.cluster.local
===============================================================================
Job started on Fri Jun 28 23:32:53 BST 2024
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2265.71 total_steps 36000 fps 1469.44
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2265.71 total_steps 37200 fps 1549.64
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2232.67 total_steps 38400 fps 1428.28
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2232.67 total_steps 39600 fps 1529.15
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2232.67 total_steps 40800 fps 1558.42
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2293.75 total_steps 42000 fps 1445.35
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2293.75 total_steps 43200 fps 1537.28
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2293.75 total_steps 44400 fps 1547.72
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2380.00 total_steps 45600 fps 1436.73
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2380.00 total_steps 46800 fps 1551.10
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2380.00 total_steps 48000 fps 1534.57
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2429.44 total_steps 49200 fps 1476.90
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2429.44 total_steps 50400 fps 1542.16
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2429.44 total_steps 51600 fps 1558.03
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2452.11 total_steps 52800 fps 1439.80
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2452.11 total_steps 54000 fps 1561.04
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2460.00 total_steps 55200 fps 1444.90
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2460.00 total_steps 56400 fps 1501.50
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2438.57 total_steps 57600 fps 1435.14
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2438.57 total_steps 58800 fps 1566.65
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2432.73 total_steps 60000 fps 1441.12
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2432.73 total_steps 61200 fps 1564.02
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2398.26 total_steps 62400 fps 1473.93
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2354.58 total_steps 63600 fps 1450.34
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2354.58 total_steps 64800 fps 1557.73
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2354.58 total_steps 66000 fps 1567.54
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2354.58 total_steps 67200 fps 1539.18
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.60 total_steps 68400 fps 1474.49
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.60 total_steps 69600 fps 1587.98
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.23 total_steps 70800 fps 1436.16
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.23 total_steps 72000 fps 1554.44
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2445.56 total_steps 73200 fps 1463.65
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2445.56 total_steps 74400 fps 1510.97
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2445.56 total_steps 75600 fps 1547.07
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2460.71 total_steps 76800 fps 1470.37
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2460.71 total_steps 78000 fps 1568.40
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2420.34 total_steps 79200 fps 1465.81
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2420.34 total_steps 80400 fps 662.63
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2403.00 total_steps 81600 fps 299.43
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2403.00 total_steps 82800 fps 281.61
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2386.45 total_steps 84000 fps 221.56
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2360.00 total_steps 85200 fps 268.80
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2360.00 total_steps 86400 fps 206.44
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2352.12 total_steps 87600 fps 200.33
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2352.12 total_steps 88800 fps 236.18
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2352.12 total_steps 90000 fps 202.81
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2352.12 total_steps 91200 fps 197.48
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2390.29 total_steps 92400 fps 183.93
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2390.29 total_steps 93600 fps 191.59
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2396.57 total_steps 94800 fps 190.25
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2396.57 total_steps 96000 fps 182.54
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2401.67 total_steps 97200 fps 158.59
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2401.67 total_steps 98400 fps 168.36
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2401.67 total_steps 99600 fps 178.35
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2417.30 total_steps 100800 fps 156.24
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2417.30 total_steps 102000 fps 176.27
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2408.42 total_steps 103200 fps 174.72
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2408.42 total_steps 104400 fps 154.51
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2402.82 total_steps 105600 fps 169.18
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2402.82 total_steps 106800 fps 149.48
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2402.82 total_steps 108000 fps 143.27
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2454.50 total_steps 109200 fps 157.76
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2416.83 total_steps 110400 fps 174.19
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2416.83 total_steps 111600 fps 149.04
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2414.05 total_steps 112800 fps 145.16
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2414.05 total_steps 114000 fps 155.44
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2414.05 total_steps 115200 fps 156.40
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2410.47 total_steps 116400 fps 156.74
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2410.47 total_steps 117600 fps 153.84
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2404.32 total_steps 118800 fps 154.52
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2404.32 total_steps 120000 fps 152.89
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2403.11 total_steps 121200 fps 120.67
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2403.11 total_steps 122400 fps 141.93
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2403.11 total_steps 123600 fps 146.43
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2421.74 total_steps 124800 fps 133.38
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2421.74 total_steps 126000 fps 138.67
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2421.74 total_steps 127200 fps 132.86
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2462.98 total_steps 128400 fps 132.32
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2462.98 total_steps 129600 fps 134.71
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2440.62 total_steps 130800 fps 150.27
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2440.62 total_steps 132000 fps 122.49
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2435.92 total_steps 133200 fps 120.91
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2435.92 total_steps 134400 fps 123.20
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2428.60 total_steps 135600 fps 140.24
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2428.60 total_steps 136800 fps 135.69
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2412.20 total_steps 138000 fps 135.70
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2412.20 total_steps 139200 fps 137.98
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2420.20 total_steps 140400 fps 128.22
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2420.20 total_steps 141600 fps 115.08
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2420.20 total_steps 142800 fps 123.99
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2417.00 total_steps 144000 fps 112.19
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2385.60 total_steps 145200 fps 118.37
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2368.40 total_steps 146400 fps 122.44
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2368.40 total_steps 147600 fps 110.92
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2368.40 total_steps 148800 fps 116.56
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2396.60 total_steps 150000 fps 134.06
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2351.00 total_steps 151200 fps 116.08
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2351.00 total_steps 152400 fps 107.22
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2305.80 total_steps 153600 fps 104.69
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2305.80 total_steps 154800 fps 97.41
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2305.80 total_steps 156000 fps 92.80
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2351.80 total_steps 157200 fps 90.66
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2351.80 total_steps 158400 fps 84.45
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2351.80 total_steps 159600 fps 89.51
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.60 total_steps 160800 fps 94.22
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.60 total_steps 162000 fps 93.62
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2399.60 total_steps 163200 fps 94.40
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2454.40 total_steps 164400 fps 107.77
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2454.40 total_steps 165600 fps 106.01
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2454.40 total_steps 166800 fps 87.93
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2458.20 total_steps 168000 fps 80.64
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2438.80 total_steps 169200 fps 105.22
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2438.80 total_steps 170400 fps 116.37
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2438.80 total_steps 171600 fps 113.66
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2475.80 total_steps 172800 fps 95.71
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2475.80 total_steps 174000 fps 94.99
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2475.80 total_steps 175200 fps 91.86
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2483.00 total_steps 176400 fps 91.51
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2483.00 total_steps 177600 fps 92.63
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2483.00 total_steps 178800 fps 98.43
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2498.20 total_steps 180000 fps 88.30
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2440.20 total_steps 181200 fps 89.40
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2440.20 total_steps 182400 fps 89.35
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2440.20 total_steps 183600 fps 97.47
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2440.20 total_steps 184800 fps 111.06
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2475.00 total_steps 186000 fps 103.49
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2457.60 total_steps 187200 fps 107.22
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2457.60 total_steps 188400 fps 102.18
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2457.60 total_steps 189600 fps 99.95
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2465.80 total_steps 190800 fps 91.50
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2465.80 total_steps 192000 fps 94.58
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.40 total_steps 193200 fps 84.73
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.40 total_steps 194400 fps 98.92
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.40 total_steps 195600 fps 100.57
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2468.40 total_steps 196800 fps 95.98
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2468.40 total_steps 198000 fps 82.47
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2472.60 total_steps 199200 fps 95.92
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2493.40 total_steps 200400 fps 101.28
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2493.40 total_steps 201600 fps 95.96
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2493.40 total_steps 202800 fps 92.61
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2479.80 total_steps 204000 fps 95.32
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.00 total_steps 205200 fps 86.74
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.00 total_steps 206400 fps 87.53
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.00 total_steps 207600 fps 79.02
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2470.00 total_steps 208800 fps 89.63
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2478.80 total_steps 210000 fps 72.86
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2478.80 total_steps 211200 fps 94.07
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2467.00 total_steps 212400 fps 89.01
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2467.00 total_steps 213600 fps 91.41
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2467.00 total_steps 214800 fps 112.10
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2521.00 total_steps 216000 fps 93.23
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2517.40 total_steps 217200 fps 97.21
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2517.40 total_steps 218400 fps 82.50
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2516.80 total_steps 219600 fps 86.64
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2516.80 total_steps 220800 fps 96.14
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2519.40 total_steps 222000 fps 99.90
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2504.80 total_steps 223200 fps 80.17
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2504.80 total_steps 224400 fps 85.67
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2504.80 total_steps 225600 fps 91.33
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2508.60 total_steps 226800 fps 97.94
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2508.60 total_steps 228000 fps 73.38
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2508.60 total_steps 229200 fps 82.45
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2519.80 total_steps 230400 fps 96.19
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2519.80 total_steps 231600 fps 84.24
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2538.80 total_steps 232800 fps 82.06
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2538.80 total_steps 234000 fps 91.96
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2538.80 total_steps 235200 fps 86.00
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2537.20 total_steps 236400 fps 85.81
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2537.20 total_steps 237600 fps 101.78
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2539.60 total_steps 238800 fps 99.57
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2539.60 total_steps 240000 fps 86.76
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2539.60 total_steps 241200 fps 90.66
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2587.80 total_steps 242400 fps 107.89
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2587.80 total_steps 243600 fps 93.42
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2544.20 total_steps 244800 fps 107.59
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2544.20 total_steps 246000 fps 95.79
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2577.20 total_steps 247200 fps 91.00
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2577.20 total_steps 248400 fps 94.72
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2577.20 total_steps 249600 fps 101.21
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2589.40 total_steps 250800 fps 110.83
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2589.40 total_steps 252000 fps 110.20
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2589.40 total_steps 253200 fps 92.92
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2631.20 total_steps 254400 fps 93.93
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2631.20 total_steps 255600 fps 105.72
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2631.20 total_steps 256800 fps 117.90
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2658.00 total_steps 258000 fps 94.97
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2642.20 total_steps 259200 fps 77.03
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2642.20 total_steps 260400 fps 86.16
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2642.20 total_steps 261600 fps 84.10
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2634.20 total_steps 262800 fps 78.00
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2580.20 total_steps 264000 fps 85.94
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2580.20 total_steps 265200 fps 97.43
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2580.20 total_steps 266400 fps 91.63
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2615.80 total_steps 267600 fps 87.70
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2615.80 total_steps 268800 fps 89.32
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2633.20 total_steps 270000 fps 89.95
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2633.20 total_steps 271200 fps 90.26
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2633.20 total_steps 272400 fps 92.54
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2667.80 total_steps 273600 fps 85.05
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2667.80 total_steps 274800 fps 78.84
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2648.40 total_steps 276000 fps 112.75
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2648.40 total_steps 277200 fps 87.42
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2652.20 total_steps 278400 fps 79.05
NStep3DQN_fc1_128_lr_1e5_game_NameThisGame NameThisGame avg score 2652.20 total_steps 279600 fps 71.67
